Date,Baseline,BBP & OBV & RSI & AU & WPR,BBP & OBV & RSI & AD & WPR,BBP & OBV & RSI & S & WPR,BBP & OBV & AU & AD & WPR,BBP & OBV & AU & S & WPR,BBP & OBV & AD & S & WPR,BBP & RSI & AU & AD & WPR,BBP & RSI & AU & S & WPR,BBP & RSI & AD & S & WPR,BBP & AU & AD & S & WPR,OBV & RSI & AU & AD & WPR,OBV & RSI & AU & S & WPR,OBV & RSI & AD & S & WPR,OBV & AU & AD & S & WPR,RSI & AU & AD & S & WPR
2021-09-01,35280.0,35280.0,35280.0,35280.0,35280.0,35280.0,35280.0,35280.0,35280.0,35280.0,35280.0,-39810.0,35280.0,35280.0,35280.0,41380.0
2021-09-02,33660.0,33660.0,33660.0,33660.0,33660.0,33660.0,33660.0,33660.0,33660.0,33660.0,33660.0,-41430.0,33660.0,33660.0,33660.0,39760.0
2021-09-03,32800.0,32800.0,32800.0,32800.0,32800.0,32800.0,32800.0,32800.0,32800.0,32800.0,32800.0,-41430.0,32800.0,32800.0,32800.0,38900.0
2021-09-07,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,-41430.0,36140.0,36140.0,36140.0,42240.0
2021-09-08,36950.0,36950.0,36950.0,36950.0,36950.0,36950.0,36950.0,36950.0,36950.0,36950.0,36950.0,-41430.0,36950.0,36950.0,36950.0,43050.0
2021-09-09,37710.0,37710.0,37710.0,37710.0,37710.0,37710.0,37710.0,37710.0,37710.0,37710.0,37710.0,-41430.0,37710.0,37710.0,37710.0,43810.0
2021-09-10,35920.0,35920.0,35920.0,35920.0,35920.0,35920.0,35920.0,35920.0,35920.0,35920.0,35920.0,-41430.0,35920.0,35920.0,35920.0,42020.0
2021-09-13,36780.0,36780.0,36780.0,36780.0,36780.0,36780.0,36780.0,36780.0,36780.0,36780.0,36780.0,-41430.0,36780.0,36780.0,36780.0,42880.0
2021-09-14,34200.0,34200.0,34200.0,34200.0,34200.0,34200.0,34200.0,34200.0,34200.0,34200.0,34200.0,-41430.0,34200.0,34200.0,34200.0,40300.0
2021-09-15,36210.0,36210.0,36210.0,36210.0,36210.0,36210.0,36210.0,36210.0,36210.0,36210.0,36210.0,-41430.0,36210.0,36210.0,36210.0,42310.0
2021-09-16,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,-41430.0,35140.0,35140.0,35140.0,41240.0
2021-09-17,35270.0,35270.0,35270.0,35270.0,35270.0,35270.0,35270.0,35270.0,35270.0,35270.0,35270.0,-41560.0,35270.0,35270.0,35270.0,41370.0
2021-09-20,30410.0,30410.0,30410.0,30410.0,30410.0,30410.0,30410.0,30410.0,30410.0,30410.0,30410.0,-36700.0,30410.0,30410.0,30410.0,36510.0
2021-09-21,22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,-29260.0,22970.0,22970.0,22970.0,29070.0
2021-09-22,25450.0,25450.0,25450.0,25450.0,25450.0,25450.0,25450.0,25450.0,25450.0,25450.0,25450.0,-31740.0,25450.0,25450.0,25450.0,29070.0
2021-09-23,28050.0,28050.0,28050.0,28050.0,28050.0,28050.0,28050.0,28050.0,28050.0,28050.0,28050.0,-34340.0,28050.0,28050.0,28050.0,31670.0
2021-09-24,27800.0,27800.0,27800.0,27800.0,27800.0,27800.0,27800.0,27800.0,27800.0,27800.0,27800.0,-34090.0,27800.0,27800.0,27800.0,31420.0
2021-09-27,30060.0,30060.0,30060.0,30060.0,30060.0,30060.0,30060.0,30060.0,30060.0,30060.0,30060.0,-31830.0,30060.0,30060.0,30060.0,33680.0
2021-09-28,26320.0,26320.0,26320.0,26320.0,26320.0,26320.0,26320.0,26320.0,26320.0,26320.0,26320.0,-35570.0,26320.0,26320.0,26320.0,29940.0
2021-09-29,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,-37410.0,24480.0,24480.0,24480.0,28100.0
2021-09-30,20970.0,20970.0,20970.0,20970.0,20970.0,20970.0,20970.0,20970.0,20970.0,20970.0,20970.0,-40920.0,20970.0,20970.0,20970.0,24590.0
2021-10-01,27810.0,27810.0,27810.0,27810.0,27810.0,27810.0,27810.0,27810.0,27810.0,27810.0,27810.0,-34080.0,27810.0,27810.0,27810.0,31430.0
2021-10-04,25260.0,25260.0,25260.0,25260.0,25260.0,25260.0,25260.0,25260.0,25260.0,25260.0,25260.0,-36630.0,25260.0,25260.0,25260.0,28880.0
2021-10-05,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,-35480.0,26410.0,26410.0,26410.0,30030.0
2021-10-06,27280.0,27280.0,27280.0,27280.0,27280.0,27280.0,27280.0,27280.0,27280.0,27280.0,27280.0,-34610.0,27280.0,27280.0,27280.0,30900.0
2021-10-07,29510.0,29510.0,29510.0,29510.0,29510.0,29510.0,29510.0,29510.0,29510.0,29510.0,29510.0,-32380.0,29510.0,29510.0,29510.0,33130.0
2021-10-08,28540.0,28540.0,28540.0,28540.0,28540.0,28540.0,28540.0,28540.0,28540.0,28540.0,28540.0,-33350.0,28540.0,28540.0,28540.0,32160.0
2021-10-11,25320.0,25320.0,25320.0,25320.0,25320.0,25320.0,25320.0,25320.0,25320.0,25320.0,25320.0,-33350.0,25320.0,25320.0,25320.0,28940.0
2021-10-12,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,-33350.0,24930.0,24930.0,24930.0,28550.0
2021-10-13,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,-33520.0,24760.0,24760.0,24760.0,28380.0
2021-10-14,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,-32070.0,26210.0,26210.0,26210.0,29830.0
2021-10-15,28260.0,28260.0,28260.0,28260.0,28260.0,28260.0,28260.0,28260.0,28260.0,28260.0,28260.0,-30020.0,28260.0,28260.0,28260.0,31880.0
2021-10-18,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,-35340.0,22940.0,22940.0,22940.0,26560.0
2021-10-19,22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,-35340.0,22980.0,22980.0,22980.0,26600.0
2021-10-20,22350.0,22350.0,22350.0,22350.0,22350.0,22350.0,22350.0,22350.0,22350.0,22350.0,22350.0,-34710.0,22350.0,22350.0,22350.0,25970.0
2021-10-21,23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,-35500.0,23140.0,23140.0,23140.0,25970.0
2021-10-22,21220.0,21220.0,21220.0,21220.0,21220.0,21220.0,21220.0,21220.0,21220.0,21220.0,21220.0,-35500.0,21220.0,21220.0,21220.0,25970.0
2021-10-25,23810.0,23810.0,23810.0,23810.0,23810.0,23810.0,23810.0,23810.0,23810.0,23810.0,23810.0,-35500.0,23810.0,23810.0,23810.0,28560.0
2021-10-26,23840.0,23840.0,23840.0,23840.0,23840.0,23840.0,23840.0,23840.0,23840.0,23840.0,23840.0,-35470.0,23840.0,23840.0,23840.0,28590.0
2021-10-27,21350.0,21350.0,21350.0,21350.0,21350.0,21350.0,21350.0,21350.0,21350.0,21350.0,21350.0,-37960.0,21350.0,21350.0,21350.0,26100.0
2021-10-28,21480.0,21480.0,21480.0,21480.0,21480.0,21480.0,21480.0,21480.0,21480.0,21480.0,21480.0,-37830.0,21480.0,21480.0,21480.0,26100.0
2021-10-29,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,-38440.0,20870.0,20870.0,20870.0,25490.0
2021-11-01,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0,-37320.0,21990.0,21990.0,21990.0,26610.0
2021-11-02,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,-37680.0,21630.0,21630.0,21630.0,26250.0
2021-11-03,21880.0,21880.0,21880.0,21880.0,21880.0,21880.0,21880.0,21880.0,21880.0,21880.0,21880.0,-37430.0,21880.0,21880.0,21880.0,26500.0
2021-11-04,22080.0,22080.0,22080.0,22080.0,22080.0,22080.0,22080.0,22080.0,22080.0,22080.0,22080.0,-37230.0,22080.0,22080.0,22080.0,26700.0
2021-11-05,27430.0,27430.0,27430.0,27430.0,27430.0,27430.0,27430.0,27430.0,27430.0,27430.0,27430.0,-31880.0,27430.0,27430.0,27430.0,32050.0
2021-11-08,28670.0,28670.0,28670.0,28670.0,28670.0,28670.0,28670.0,28670.0,28670.0,28670.0,28670.0,-31880.0,28670.0,28670.0,28670.0,33290.0
2021-11-09,26910.0,26910.0,26910.0,26910.0,26910.0,26910.0,26910.0,26910.0,26910.0,26910.0,26910.0,-33640.0,26910.0,26910.0,26910.0,31530.0
2021-11-10,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,-33640.0,26250.0,26250.0,26250.0,30870.0
2021-11-11,13910.0,13910.0,13910.0,13910.0,13910.0,13910.0,13910.0,13910.0,13910.0,13910.0,13910.0,-33640.0,13910.0,13910.0,13910.0,18530.0
2021-11-12,11430.0,11430.0,11430.0,11430.0,11430.0,11430.0,11430.0,11430.0,11430.0,11430.0,11430.0,-33640.0,11430.0,11430.0,11430.0,18530.0
2021-11-15,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,-33640.0,10230.0,10230.0,10230.0,18530.0
2021-11-16,10630.0,10630.0,10630.0,10630.0,10630.0,10630.0,10630.0,10630.0,10630.0,10630.0,10630.0,-33640.0,10630.0,10630.0,10630.0,18530.0
2021-11-17,9130.0,9130.0,9130.0,9130.0,9130.0,9130.0,9130.0,9130.0,9130.0,9130.0,9130.0,-33640.0,9130.0,9130.0,9130.0,18530.0
2021-11-18,7380.0,7380.0,7380.0,7380.0,7380.0,7380.0,7380.0,7380.0,7380.0,7380.0,7380.0,-31890.0,7380.0,7380.0,7380.0,18530.0
2021-11-19,5800.0,5800.0,5800.0,5800.0,5800.0,5800.0,5800.0,5800.0,5800.0,5800.0,5800.0,-30310.0,5800.0,5800.0,5800.0,18530.0
2021-11-22,5960.0,5960.0,5960.0,5960.0,5960.0,5960.0,5960.0,5960.0,5960.0,5960.0,5960.0,-30470.0,5960.0,5960.0,5960.0,18530.0
2021-11-23,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,-27340.0,2830.0,2830.0,2830.0,18530.0
2021-11-24,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,-27650.0,3140.0,3140.0,3140.0,18530.0
2021-11-26,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-30880.0,-90.0,-90.0,-90.0,18530.0
2021-11-29,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0,-31180.0,-390.0,-390.0,-390.0,18530.0
2021-11-30,-3300.0,-3300.0,-3300.0,-3300.0,-3300.0,-3300.0,-3300.0,-3300.0,-3300.0,-3300.0,-3300.0,-34090.0,-3300.0,-3300.0,-3300.0,18530.0
2021-12-01,-6050.0,-6050.0,-6050.0,-6050.0,-6050.0,-6050.0,-6050.0,-6050.0,-6050.0,-6050.0,-6050.0,-36840.0,-6050.0,-6050.0,-6050.0,18530.0
2021-12-02,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-31790.0,-1000.0,-1000.0,-1000.0,18530.0
2021-12-03,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-32770.0,-1980.0,-1980.0,-1980.0,17550.0
2021-12-06,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,-28620.0,2170.0,2170.0,2170.0,21700.0
2021-12-07,2610.0,2610.0,2610.0,2610.0,2610.0,2610.0,2610.0,2610.0,2610.0,2610.0,2610.0,-28180.0,2610.0,2610.0,2610.0,22140.0
2021-12-08,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,-25650.0,5140.0,5140.0,5140.0,24670.0
2021-12-09,4740.0,4740.0,4740.0,4740.0,4740.0,4740.0,4740.0,4740.0,4740.0,4740.0,4740.0,-25650.0,4740.0,4740.0,4740.0,24270.0
2021-12-10,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,-25650.0,4510.0,4510.0,4510.0,24040.0
2021-12-13,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,-25650.0,2230.0,2230.0,2230.0,21760.0
2021-12-14,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,-26980.0,900.0,900.0,900.0,20430.0
2021-12-15,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,-26980.0,2200.0,2200.0,2200.0,21730.0
2021-12-16,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,-26980.0,550.0,550.0,550.0,20080.0
2021-12-17,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,-26990.0,560.0,560.0,560.0,20090.0
2021-12-20,-1730.0,-1730.0,-1730.0,-1730.0,-1730.0,-1730.0,-1730.0,-1730.0,-1730.0,-1730.0,-1730.0,-24700.0,-1730.0,-1730.0,-1730.0,17800.0
2021-12-21,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,-29280.0,2850.0,2850.0,2850.0,22380.0
2021-12-22,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0,-28450.0,3680.0,3680.0,3680.0,23210.0
2021-12-23,5430.0,5430.0,5430.0,5430.0,5430.0,5430.0,5430.0,5430.0,5430.0,5430.0,5430.0,-26700.0,5430.0,5430.0,5430.0,24960.0
2021-12-27,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,-26700.0,4600.0,4600.0,4600.0,24130.0
2021-12-28,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,-26700.0,7000.0,7000.0,7000.0,26530.0
2021-12-29,6670.0,6670.0,6670.0,6670.0,6670.0,6670.0,6670.0,6670.0,6670.0,6670.0,6670.0,-27030.0,6670.0,6670.0,6670.0,26200.0
2021-12-30,7730.0,7730.0,7730.0,7730.0,7730.0,7730.0,7730.0,7730.0,7730.0,7730.0,7730.0,-27030.0,7730.0,7730.0,7730.0,27260.0
2021-12-31,6690.0,6690.0,6690.0,6690.0,6690.0,6690.0,6690.0,6690.0,6690.0,6690.0,6690.0,-28070.0,6690.0,6690.0,6690.0,26220.0
