Date,Baseline,BBP & OBV & RSI & WPR,BBP & OBV & AU & WPR,BBP & OBV & AD & WPR,BBP & OBV & S & WPR,BBP & RSI & AU & WPR,BBP & RSI & AD & WPR,BBP & RSI & S & WPR,BBP & AU & AD & WPR,BBP & AU & S & WPR,BBP & AD & S & WPR,OBV & RSI & AU & WPR,OBV & RSI & AD & WPR,OBV & RSI & S & WPR,OBV & AU & AD & WPR,OBV & AU & S & WPR,OBV & AD & S & WPR,RSI & AU & AD & WPR,RSI & AU & S & WPR,RSI & AD & S & WPR,AU & AD & S & WPR
2020-10-15,-20840.0,26700.0,-20840.0,-20840.0,-20840.0,-24990.0,-20840.0,-20840.0,-12970.0,-20840.0,-20840.0,-20840.0,-20840.0,-20840.0,-20840.0,-20840.0,-20840.0,20840.0,23770.0,-20840.0,-20840.0
2020-10-16,-21390.0,26150.0,-21390.0,-21390.0,-21390.0,-24990.0,-21390.0,-21390.0,-12970.0,-21390.0,-21390.0,-21390.0,-21390.0,-21390.0,-21390.0,-21390.0,-21390.0,21390.0,23770.0,-21390.0,-21390.0
2020-10-19,-23970.0,28730.0,-23970.0,-23970.0,-23970.0,-24990.0,-23970.0,-23970.0,-12970.0,-23970.0,-23970.0,-23970.0,-23970.0,-23970.0,-23970.0,-23970.0,-23970.0,23970.0,26350.0,-23970.0,-23970.0
2020-10-20,-23250.0,29450.0,-23250.0,-23250.0,-23250.0,-25710.0,-23250.0,-23250.0,-12250.0,-23250.0,-23250.0,-23250.0,-23250.0,-23250.0,-23250.0,-23250.0,-23250.0,23250.0,26350.0,-23250.0,-23250.0
2020-10-21,-21570.0,27770.0,-21570.0,-21570.0,-21570.0,-25710.0,-21570.0,-21570.0,-10570.0,-21570.0,-21570.0,-21570.0,-21570.0,-21570.0,-21570.0,-21570.0,-21570.0,21570.0,24670.0,-21570.0,-21570.0
2020-10-22,-20640.0,28700.0,-20640.0,-20640.0,-20640.0,-25710.0,-20640.0,-20640.0,-9640.0,-20640.0,-20640.0,-20640.0,-20640.0,-20640.0,-20640.0,-20640.0,-20640.0,20640.0,24670.0,-20640.0,-20640.0
2020-10-23,-19850.0,27910.0,-19850.0,-19850.0,-19850.0,-25710.0,-19850.0,-19850.0,-8850.0,-19850.0,-19850.0,-19850.0,-19850.0,-19850.0,-19850.0,-19850.0,-19850.0,19850.0,23880.0,-19850.0,-19850.0
2020-10-26,-24140.0,23620.0,-24140.0,-24140.0,-24140.0,-25710.0,-24140.0,-24140.0,-13140.0,-24140.0,-24140.0,-24140.0,-24140.0,-24140.0,-24140.0,-24140.0,-24140.0,24140.0,23880.0,-24140.0,-24140.0
2020-10-27,-24890.0,24370.0,-24890.0,-24890.0,-24890.0,-24960.0,-24890.0,-24890.0,-13890.0,-24890.0,-24890.0,-24890.0,-24890.0,-24890.0,-24890.0,-24890.0,-24890.0,24890.0,24630.0,-24890.0,-24890.0
2020-10-28,-29730.0,19530.0,-29730.0,-29730.0,-29730.0,-29800.0,-29730.0,-29730.0,-18730.0,-29730.0,-29730.0,-29730.0,-29730.0,-29730.0,-29730.0,-29730.0,-29730.0,29730.0,24630.0,-29730.0,-29730.0
2020-10-29,-26660.0,16460.0,-26660.0,-26660.0,-26660.0,-26730.0,-26660.0,-26660.0,-15660.0,-26660.0,-26660.0,-26660.0,-26660.0,-26660.0,-26660.0,-26660.0,-26660.0,26660.0,21560.0,-26660.0,-26660.0
2020-10-30,-26950.0,16170.0,-26950.0,-26950.0,-26950.0,-26440.0,-26950.0,-26950.0,-15950.0,-26950.0,-26950.0,-26950.0,-26950.0,-26950.0,-26950.0,-26950.0,-26950.0,26950.0,21560.0,-26950.0,-26950.0
2020-11-02,-28070.0,17290.0,-28070.0,-28070.0,-28070.0,-25320.0,-28070.0,-28070.0,-17070.0,-28070.0,-28070.0,-28070.0,-28070.0,-28070.0,-28070.0,-28070.0,-28070.0,28070.0,22680.0,-28070.0,-28070.0
2020-11-03,-24180.0,21180.0,-24180.0,-24180.0,-24180.0,-29210.0,-24180.0,-24180.0,-13180.0,-24180.0,-24180.0,-24180.0,-24180.0,-24180.0,-24180.0,-24180.0,-24180.0,24180.0,22680.0,-24180.0,-24180.0
2020-11-04,-23130.0,20130.0,-23130.0,-23130.0,-23130.0,-29210.0,-23130.0,-23130.0,-12130.0,-23130.0,-23130.0,-23130.0,-23130.0,-23130.0,-23130.0,-23130.0,-23130.0,23130.0,21630.0,-23130.0,-23130.0
2020-11-05,-21240.0,22020.0,-21240.0,-21240.0,-21240.0,-29210.0,-21240.0,-21240.0,-10240.0,-21240.0,-21240.0,-21240.0,-21240.0,-21240.0,-21240.0,-21240.0,-21240.0,21240.0,21630.0,-21240.0,-21240.0
2020-11-06,-20740.0,21520.0,-20740.0,-20740.0,-20740.0,-29210.0,-20740.0,-20740.0,-9740.0,-20740.0,-20740.0,-20740.0,-20740.0,-20740.0,-20740.0,-20740.0,-20740.0,20740.0,21130.0,-20740.0,-20740.0
2020-11-09,-5610.0,36650.0,-5610.0,-5610.0,-5610.0,-29210.0,-5610.0,-5610.0,5390.0,-5610.0,-5610.0,-5610.0,-5610.0,-5610.0,-5610.0,-5610.0,-5610.0,5610.0,21130.0,-5610.0,-5610.0
2020-11-10,-6090.0,37130.0,-6090.0,-6090.0,-6090.0,-29210.0,-6090.0,-6090.0,5390.0,-6090.0,-6090.0,-6090.0,-6090.0,-6090.0,-6090.0,-6090.0,-6090.0,6090.0,21610.0,-6090.0,-6090.0
2020-11-11,-10380.0,32840.0,-10380.0,-10380.0,-10380.0,-29210.0,-10380.0,-10380.0,1100.0,-10380.0,-10380.0,-10380.0,-10380.0,-10380.0,-10380.0,-10380.0,-10380.0,10380.0,21610.0,-10380.0,-10380.0
2020-11-12,-12680.0,35140.0,-12680.0,-12680.0,-12680.0,-29210.0,-12680.0,-12680.0,-1200.0,-12680.0,-12680.0,-12680.0,-12680.0,-12680.0,-12680.0,-12680.0,-12680.0,12680.0,23910.0,-12680.0,-12680.0
2020-11-13,-9840.0,37980.0,-9840.0,-9840.0,-9840.0,-29210.0,-9840.0,-9840.0,1640.0,-9840.0,-9840.0,-9840.0,-9840.0,-9840.0,-9840.0,-9840.0,-9840.0,9840.0,23910.0,-9840.0,-9840.0
2020-11-16,-3530.0,31670.0,-3530.0,-3530.0,-3530.0,-29210.0,-3530.0,-3530.0,7950.0,-3530.0,-3530.0,-3530.0,-3530.0,-3530.0,-3530.0,-3530.0,-3530.0,3530.0,17600.0,-3530.0,-3530.0
2020-11-17,-3700.0,31500.0,-3700.0,-3700.0,-3700.0,-29210.0,-3700.0,-3700.0,7950.0,-3700.0,-3700.0,-3700.0,-3700.0,-3700.0,-3700.0,-3700.0,-3700.0,3700.0,17600.0,-3700.0,-3700.0
2020-11-18,-4300.0,32100.0,-4300.0,-4300.0,-4300.0,-29210.0,-4300.0,-4300.0,7350.0,-4300.0,-4300.0,-4300.0,-4300.0,-4300.0,-4300.0,-4300.0,-4300.0,4300.0,18200.0,-4300.0,-4300.0
2020-11-19,-6480.0,29920.0,-6480.0,-6480.0,-6480.0,-29210.0,-6480.0,-6480.0,7350.0,-6480.0,-6480.0,-6480.0,-6480.0,-6480.0,-6480.0,-6480.0,-6480.0,6480.0,18200.0,-6480.0,-6480.0
2020-11-20,-7130.0,30570.0,-7130.0,-7130.0,-7130.0,-29210.0,-7130.0,-7130.0,6700.0,-7130.0,-7130.0,-7130.0,-7130.0,-7130.0,-7130.0,-7130.0,-7130.0,7130.0,18850.0,-7130.0,-7130.0
2020-11-23,-2220.0,35480.0,-2220.0,-2220.0,-2220.0,-29210.0,-2220.0,-2220.0,11610.0,-2220.0,-2220.0,-2220.0,-2220.0,-2220.0,-2220.0,-2220.0,-2220.0,2220.0,18850.0,-2220.0,-2220.0
2020-11-24,3290.0,29970.0,3290.0,3290.0,3290.0,-29210.0,3290.0,3290.0,11610.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,-3290.0,13340.0,3290.0,3290.0
2020-11-25,890.0,27570.0,890.0,890.0,890.0,-29210.0,890.0,890.0,9210.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,-890.0,13340.0,890.0,890.0
2020-11-27,-1070.0,29530.0,-1070.0,-1070.0,-1070.0,-29210.0,-1070.0,-1070.0,9210.0,-1070.0,-1070.0,-1070.0,-1070.0,-1070.0,-1070.0,-1070.0,-1070.0,1070.0,15300.0,-1070.0,-1070.0
2020-11-30,-190.0,30410.0,-190.0,-190.0,-190.0,-29210.0,-190.0,-190.0,9210.0,-190.0,-190.0,-190.0,-190.0,-190.0,-190.0,-190.0,-190.0,190.0,15300.0,-190.0,-190.0
2020-12-01,1240.0,28980.0,1240.0,1240.0,1240.0,-29210.0,1240.0,1240.0,9210.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,-1240.0,13870.0,1240.0,1240.0
2020-12-02,5410.0,33150.0,5410.0,5410.0,5410.0,-29210.0,5410.0,5410.0,9210.0,5410.0,5410.0,5410.0,5410.0,5410.0,5410.0,5410.0,5410.0,-5410.0,13870.0,5410.0,5410.0
2020-12-03,5040.0,33520.0,5040.0,5040.0,5040.0,-29210.0,5040.0,5040.0,8840.0,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0,-5040.0,14240.0,5040.0,5040.0
2020-12-04,5940.0,34420.0,5940.0,5940.0,5940.0,-29210.0,5940.0,5940.0,8840.0,5940.0,5940.0,5940.0,5940.0,5940.0,5940.0,5940.0,5940.0,-5940.0,14240.0,5940.0,5940.0
2020-12-07,5480.0,34880.0,5480.0,5480.0,5480.0,-29210.0,5480.0,5480.0,8380.0,5480.0,5480.0,5480.0,5480.0,5480.0,5480.0,5480.0,5480.0,-5480.0,14700.0,5480.0,5480.0
2020-12-08,5520.0,34920.0,5520.0,5520.0,5520.0,-29210.0,5520.0,5520.0,8380.0,5520.0,5520.0,5520.0,5520.0,5520.0,5520.0,5520.0,5520.0,-5520.0,14700.0,5520.0,5520.0
2020-12-09,6230.0,34210.0,6230.0,6230.0,6230.0,-29210.0,6230.0,6230.0,9090.0,6230.0,6230.0,6230.0,6230.0,6230.0,6230.0,6230.0,6230.0,-6230.0,13990.0,6230.0,6230.0
2020-12-10,6490.0,34470.0,6490.0,6490.0,6490.0,-29210.0,6490.0,6490.0,9090.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,-6490.0,13990.0,6490.0,6490.0
2020-12-11,27520.0,13440.0,27520.0,27520.0,27520.0,-29210.0,27520.0,27520.0,30120.0,27520.0,27520.0,27520.0,27520.0,27520.0,27520.0,27520.0,27520.0,-27520.0,-7040.0,27520.0,27520.0
2020-12-14,21100.0,7020.0,21100.0,21100.0,21100.0,-29210.0,21100.0,21100.0,23700.0,21100.0,21100.0,21100.0,21100.0,21100.0,21100.0,21100.0,21100.0,-21100.0,-7040.0,21100.0,21100.0
2020-12-15,25740.0,2380.0,25740.0,25740.0,25740.0,-29210.0,25740.0,25740.0,23700.0,25740.0,25740.0,25740.0,25740.0,25740.0,25740.0,25740.0,25740.0,-25740.0,-11680.0,25740.0,25740.0
2020-12-16,24920.0,1560.0,24920.0,24920.0,24920.0,-29210.0,24920.0,24920.0,22880.0,24920.0,24920.0,24920.0,24920.0,24920.0,24920.0,24920.0,24920.0,-24920.0,-11680.0,24920.0,24920.0
2020-12-17,25350.0,1130.0,25350.0,25350.0,25350.0,-29210.0,25350.0,25350.0,22880.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,-25350.0,-12110.0,25350.0,25350.0
2020-12-18,24690.0,470.0,24690.0,24690.0,24690.0,-29210.0,24690.0,24690.0,22220.0,24690.0,24690.0,24690.0,24690.0,24690.0,24690.0,24690.0,24690.0,-24690.0,-12110.0,24690.0,24690.0
2020-12-21,22490.0,2670.0,22490.0,22490.0,22490.0,-29210.0,22490.0,22490.0,22220.0,22490.0,22490.0,22490.0,22490.0,22490.0,22490.0,22490.0,22490.0,-22490.0,-9910.0,22490.0,22490.0
2020-12-22,22250.0,2430.0,22250.0,22250.0,22250.0,-29210.0,22250.0,22250.0,22220.0,22250.0,22250.0,22250.0,22250.0,22250.0,22250.0,22250.0,22250.0,-22250.0,-9910.0,22250.0,22250.0
2020-12-23,25350.0,-670.0,25350.0,25350.0,25350.0,-29210.0,25350.0,25350.0,22220.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,-25350.0,-13010.0,25350.0,25350.0
2020-12-24,25530.0,-490.0,25530.0,25530.0,25530.0,-29210.0,25530.0,25530.0,22220.0,25530.0,25530.0,25530.0,25530.0,25530.0,25530.0,25530.0,25530.0,-25530.0,-13010.0,25530.0,25530.0
2020-12-28,30660.0,-5620.0,30660.0,30660.0,30660.0,-29210.0,30660.0,30660.0,22220.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,-30660.0,-18140.0,30660.0,30660.0
2020-12-29,29100.0,-7180.0,29100.0,29100.0,29100.0,-29210.0,29100.0,29100.0,20660.0,29100.0,29100.0,29100.0,29100.0,29100.0,29100.0,29100.0,29100.0,-29100.0,-18140.0,29100.0,29100.0
2020-12-30,32970.0,-11050.0,32970.0,32970.0,32970.0,-29210.0,32970.0,32970.0,20660.0,32970.0,32970.0,32970.0,32970.0,32970.0,32970.0,32970.0,32970.0,-32970.0,-22010.0,32970.0,32970.0
2020-12-31,32980.0,-11040.0,32980.0,32980.0,32980.0,-29210.0,32980.0,32980.0,20670.0,32980.0,32980.0,32980.0,32980.0,32980.0,32980.0,32980.0,32980.0,-32980.0,-22010.0,32980.0,32980.0
2021-01-04,29480.0,-7540.0,29480.0,29480.0,29480.0,-29210.0,29480.0,29480.0,17170.0,29480.0,29480.0,29480.0,29480.0,29480.0,29480.0,29480.0,29480.0,-29480.0,-18510.0,29480.0,29480.0
2021-01-05,30240.0,-6780.0,30240.0,30240.0,30240.0,-29210.0,30240.0,30240.0,17930.0,30240.0,30240.0,30240.0,30240.0,30240.0,30240.0,30240.0,30240.0,-30240.0,-18510.0,30240.0,30240.0
2021-01-06,30920.0,-7460.0,30920.0,30920.0,30920.0,-29210.0,30920.0,30920.0,18610.0,30920.0,30920.0,30920.0,30920.0,30920.0,30920.0,30920.0,30920.0,-30920.0,-19190.0,30920.0,30920.0
2021-01-07,30380.0,-8000.0,30380.0,30380.0,30380.0,-29210.0,30380.0,30380.0,18070.0,30380.0,30380.0,30380.0,30380.0,30380.0,30380.0,30380.0,30380.0,-30380.0,-19190.0,30380.0,30380.0
2021-01-08,30490.0,-8110.0,30490.0,30490.0,30490.0,-29210.0,30490.0,30490.0,18180.0,30490.0,30490.0,30490.0,30490.0,30490.0,30490.0,30490.0,30490.0,-30490.0,-19300.0,30490.0,30490.0
2021-01-11,30890.0,-7710.0,30890.0,30890.0,30890.0,-29210.0,30890.0,30890.0,18580.0,30890.0,30890.0,30890.0,30890.0,30890.0,30890.0,30890.0,30890.0,-30890.0,-19300.0,30890.0,30890.0
2021-01-12,27790.0,-4610.0,27790.0,27790.0,27790.0,-29210.0,27790.0,27790.0,15480.0,27790.0,27790.0,27790.0,27790.0,27790.0,27790.0,27790.0,27790.0,-27790.0,-16200.0,27790.0,27790.0
2021-01-13,27920.0,-4480.0,27920.0,27920.0,27920.0,-29210.0,27920.0,27920.0,15610.0,27920.0,27920.0,27920.0,27920.0,27920.0,27920.0,27920.0,27920.0,-27920.0,-16200.0,27920.0,27920.0
2021-01-14,25230.0,-1790.0,25230.0,25230.0,25230.0,-26520.0,25230.0,25230.0,12920.0,25230.0,25230.0,25230.0,25230.0,25230.0,25230.0,25230.0,25230.0,-25230.0,-13510.0,25230.0,25230.0
2021-01-15,23240.0,-3780.0,23240.0,23240.0,23240.0,-28510.0,23240.0,23240.0,10930.0,23240.0,23240.0,23240.0,23240.0,23240.0,23240.0,23240.0,23240.0,-23240.0,-13510.0,23240.0,23240.0
2021-01-19,24060.0,-4600.0,24060.0,24060.0,24060.0,-27690.0,24060.0,24060.0,11750.0,24060.0,24060.0,24060.0,24060.0,24060.0,24060.0,24060.0,24060.0,-24060.0,-14330.0,24060.0,24060.0
2021-01-20,25440.0,-3220.0,25440.0,25440.0,25440.0,-26310.0,25440.0,25440.0,13130.0,25440.0,25440.0,25440.0,25440.0,25440.0,25440.0,25440.0,25440.0,-25440.0,-14330.0,25440.0,25440.0
2021-01-21,23080.0,-860.0,23080.0,23080.0,23080.0,-23950.0,23080.0,23080.0,10770.0,23080.0,23080.0,23080.0,23080.0,23080.0,23080.0,23080.0,23080.0,-23080.0,-11970.0,23080.0,23080.0
2021-01-22,24580.0,640.0,24580.0,24580.0,24580.0,-22450.0,24580.0,24580.0,12270.0,24580.0,24580.0,24580.0,24580.0,24580.0,24580.0,24580.0,24580.0,-24580.0,-11970.0,24580.0,24580.0
2021-01-25,23690.0,1530.0,23690.0,23690.0,23690.0,-21560.0,23690.0,23690.0,11380.0,23690.0,23690.0,23690.0,23690.0,23690.0,23690.0,23690.0,23690.0,-23690.0,-11080.0,23690.0,23690.0
2021-01-26,21360.0,-800.0,21360.0,21360.0,21360.0,-23890.0,21360.0,21360.0,9050.0,21360.0,21360.0,21360.0,21360.0,21360.0,21360.0,21360.0,21360.0,-21360.0,-11080.0,21360.0,21360.0
2021-01-27,14830.0,5730.0,14830.0,14830.0,14830.0,-30420.0,14830.0,14830.0,2520.0,14830.0,14830.0,14830.0,14830.0,14830.0,14830.0,14830.0,14830.0,-14830.0,-4550.0,14830.0,14830.0
2021-01-28,23680.0,14580.0,23680.0,23680.0,23680.0,-21570.0,23680.0,23680.0,11370.0,23680.0,23680.0,23680.0,23680.0,23680.0,23680.0,23680.0,23680.0,-23680.0,-4550.0,23680.0,23680.0
2021-01-29,19970.0,18290.0,19970.0,19970.0,19970.0,-21570.0,19970.0,19970.0,7660.0,19970.0,19970.0,19970.0,19970.0,19970.0,19970.0,19970.0,19970.0,-19970.0,-840.0,19970.0,19970.0
2021-02-01,22770.0,21090.0,22770.0,22770.0,22770.0,-24370.0,22770.0,22770.0,10460.0,22770.0,22770.0,22770.0,22770.0,22770.0,22770.0,22770.0,22770.0,-22770.0,-840.0,22770.0,22770.0
2021-02-02,28760.0,15100.0,28760.0,28760.0,28760.0,-24370.0,28760.0,28760.0,16450.0,28760.0,28760.0,28760.0,28760.0,28760.0,28760.0,28760.0,28760.0,-28760.0,-6830.0,28760.0,28760.0
2021-02-03,28230.0,14570.0,28230.0,28230.0,28230.0,-24370.0,28230.0,28230.0,15920.0,28230.0,28230.0,28230.0,28230.0,28230.0,28230.0,28230.0,28230.0,-28230.0,-6830.0,28230.0,28230.0
2021-02-04,32030.0,10770.0,32030.0,32030.0,32030.0,-24370.0,32030.0,32030.0,15920.0,32030.0,32030.0,32030.0,32030.0,32030.0,32030.0,32030.0,32030.0,-32030.0,-10630.0,32030.0,32030.0
2021-02-05,32960.0,11700.0,32960.0,32960.0,32960.0,-24370.0,32960.0,32960.0,16850.0,32960.0,32960.0,32960.0,32960.0,32960.0,32960.0,32960.0,32960.0,-32960.0,-10630.0,32960.0,32960.0
2021-02-08,41800.0,2860.0,41800.0,41800.0,41800.0,-24370.0,41800.0,41800.0,16850.0,41800.0,41800.0,41800.0,41800.0,41800.0,41800.0,41800.0,41800.0,-41800.0,-19470.0,41800.0,41800.0
2021-02-09,40010.0,1070.0,40010.0,40010.0,40010.0,-24370.0,40010.0,40010.0,15060.0,40010.0,40010.0,40010.0,40010.0,40010.0,40010.0,40010.0,40010.0,-40010.0,-19470.0,40010.0,40010.0
2021-02-10,41430.0,-350.0,41430.0,41430.0,41430.0,-24370.0,41430.0,41430.0,15060.0,41430.0,41430.0,41430.0,41430.0,41430.0,41430.0,41430.0,41430.0,-41430.0,-20890.0,41430.0,41430.0
2021-02-11,42710.0,930.0,42710.0,42710.0,42710.0,-24370.0,42710.0,42710.0,16340.0,42710.0,42710.0,42710.0,42710.0,42710.0,42710.0,42710.0,42710.0,-42710.0,-20890.0,42710.0,42710.0
2021-02-12,39470.0,4170.0,39470.0,39470.0,39470.0,-24370.0,39470.0,39470.0,16340.0,39470.0,39470.0,39470.0,39470.0,39470.0,39470.0,39470.0,39470.0,-39470.0,-17650.0,39470.0,39470.0
2021-02-16,38150.0,2850.0,38150.0,38150.0,38150.0,-24370.0,38150.0,38150.0,15020.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,-38150.0,-17650.0,38150.0,38150.0
2021-02-17,38240.0,2760.0,38240.0,38240.0,38240.0,-24370.0,38240.0,38240.0,15020.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,-38240.0,-17740.0,38240.0,38240.0
2021-02-18,34800.0,-680.0,34800.0,34800.0,34800.0,-24370.0,34800.0,34800.0,15020.0,34800.0,34800.0,34800.0,34800.0,34800.0,34800.0,34800.0,34800.0,-34800.0,-17740.0,34800.0,34800.0
2021-02-19,35450.0,-1330.0,35450.0,35450.0,35450.0,-24370.0,35450.0,35450.0,15020.0,35450.0,35450.0,35450.0,35450.0,35450.0,35450.0,35450.0,35450.0,-35450.0,-18390.0,35450.0,35450.0
2021-02-22,43560.0,6780.0,43560.0,43560.0,43560.0,-24370.0,43560.0,43560.0,15020.0,43560.0,43560.0,43560.0,43560.0,43560.0,43560.0,43560.0,43560.0,-43560.0,-18390.0,43560.0,43560.0
2021-02-23,48890.0,1450.0,48890.0,48890.0,48890.0,-24370.0,48890.0,48890.0,20350.0,48890.0,48890.0,48890.0,48890.0,48890.0,48890.0,48890.0,48890.0,-48890.0,-23720.0,48890.0,48890.0
2021-02-24,49310.0,1870.0,49310.0,49310.0,49310.0,-24370.0,49310.0,49310.0,20770.0,49310.0,49310.0,49310.0,49310.0,49310.0,49310.0,49310.0,49310.0,-49310.0,-23720.0,49310.0,49310.0
2021-02-25,42780.0,8400.0,42780.0,42780.0,42780.0,-24370.0,42780.0,42780.0,20770.0,42780.0,42780.0,42780.0,42780.0,42780.0,42780.0,42780.0,42780.0,-42780.0,-17190.0,42780.0,42780.0
2021-02-26,40840.0,6460.0,40840.0,40840.0,40840.0,-24370.0,40840.0,40840.0,20770.0,40840.0,40840.0,40840.0,40840.0,40840.0,40840.0,40840.0,40840.0,-40840.0,-17190.0,40840.0,40840.0
2021-03-01,46780.0,520.0,46780.0,46780.0,46780.0,-30310.0,46780.0,46780.0,26710.0,46780.0,46780.0,46780.0,46780.0,46780.0,46780.0,46780.0,46780.0,-46780.0,-23130.0,46780.0,46780.0
2021-03-02,45740.0,-520.0,45740.0,45740.0,45740.0,-30310.0,45740.0,45740.0,26710.0,45740.0,45740.0,45740.0,45740.0,45740.0,45740.0,45740.0,45740.0,-45740.0,-23130.0,45740.0,45740.0
2021-03-03,44060.0,1160.0,44060.0,44060.0,44060.0,-30310.0,44060.0,44060.0,26710.0,44060.0,44060.0,44060.0,44060.0,44060.0,44060.0,44060.0,44060.0,-44060.0,-21450.0,44060.0,44060.0
2021-03-04,39830.0,-3070.0,39830.0,39830.0,39830.0,-30310.0,39830.0,39830.0,22480.0,39830.0,39830.0,39830.0,39830.0,39830.0,39830.0,39830.0,39830.0,-39830.0,-21450.0,39830.0,39830.0
2021-03-05,41790.0,-5030.0,41790.0,41790.0,41790.0,-32270.0,41790.0,41790.0,24440.0,41790.0,41790.0,41790.0,41790.0,41790.0,41790.0,41790.0,41790.0,-41790.0,-23410.0,41790.0,41790.0
2021-03-08,53710.0,6890.0,53710.0,53710.0,53710.0,-44190.0,53710.0,53710.0,36360.0,53710.0,53710.0,53710.0,53710.0,53710.0,53710.0,53710.0,53710.0,-53710.0,-23410.0,53710.0,53710.0
2021-03-09,46310.0,14290.0,46310.0,46310.0,46310.0,-44190.0,46310.0,46310.0,36360.0,46310.0,46310.0,46310.0,46310.0,46310.0,46310.0,46310.0,46310.0,-46310.0,-16010.0,46310.0,46310.0
2021-03-10,46860.0,14840.0,46860.0,46860.0,46860.0,-44190.0,46860.0,46860.0,36360.0,46860.0,46860.0,46860.0,46860.0,46860.0,46860.0,46860.0,46860.0,-46860.0,-16010.0,46860.0,46860.0
2021-03-11,48550.0,13150.0,48550.0,48550.0,48550.0,-44190.0,48550.0,48550.0,36360.0,48550.0,48550.0,48550.0,48550.0,48550.0,48550.0,48550.0,48550.0,-48550.0,-17700.0,48550.0,48550.0
2021-03-12,48960.0,13560.0,48960.0,48960.0,48960.0,-44190.0,48960.0,48960.0,36360.0,48960.0,48960.0,48960.0,48960.0,48960.0,48960.0,48960.0,48960.0,-48960.0,-17700.0,48960.0,48960.0
2021-03-15,48560.0,13960.0,48560.0,48560.0,48560.0,-44190.0,48560.0,48560.0,36360.0,48560.0,48560.0,48560.0,48560.0,48560.0,48560.0,48560.0,48560.0,-48560.0,-17300.0,48560.0,48560.0
2021-03-16,46040.0,11440.0,46040.0,46040.0,46040.0,-44190.0,46040.0,46040.0,33840.0,46040.0,46040.0,46040.0,46040.0,46040.0,46040.0,46040.0,46040.0,-46040.0,-17300.0,46040.0,46040.0
2021-03-17,47040.0,10440.0,47040.0,47040.0,47040.0,-45190.0,47040.0,47040.0,34840.0,47040.0,47040.0,47040.0,47040.0,47040.0,47040.0,47040.0,47040.0,-47040.0,-18300.0,47040.0,47040.0
2021-03-18,44080.0,7480.0,44080.0,44080.0,44080.0,-45190.0,44080.0,44080.0,31880.0,44080.0,44080.0,44080.0,44080.0,44080.0,44080.0,44080.0,44080.0,-44080.0,-18300.0,44080.0,44080.0
2021-03-19,42940.0,8620.0,42940.0,42940.0,42940.0,-44050.0,42940.0,42940.0,30740.0,42940.0,42940.0,42940.0,42940.0,42940.0,42940.0,42940.0,42940.0,-42940.0,-17160.0,42940.0,42940.0
2021-03-22,44660.0,10340.0,44660.0,44660.0,44660.0,-45770.0,44660.0,44660.0,32460.0,44660.0,44660.0,44660.0,44660.0,44660.0,44660.0,44660.0,44660.0,-44660.0,-17160.0,44660.0,44660.0
2021-03-23,40530.0,14470.0,40530.0,40530.0,40530.0,-41640.0,40530.0,40530.0,28330.0,40530.0,40530.0,40530.0,40530.0,40530.0,40530.0,40530.0,40530.0,-40530.0,-13030.0,40530.0,40530.0
2021-03-24,36520.0,10460.0,36520.0,36520.0,36520.0,-45650.0,36520.0,36520.0,24320.0,36520.0,36520.0,36520.0,36520.0,36520.0,36520.0,36520.0,36520.0,-36520.0,-13030.0,36520.0,36520.0
2021-03-25,38710.0,8270.0,38710.0,38710.0,38710.0,-43460.0,38710.0,38710.0,26510.0,38710.0,38710.0,38710.0,38710.0,38710.0,38710.0,38710.0,38710.0,-38710.0,-15220.0,38710.0,38710.0
2021-03-26,37720.0,7280.0,37720.0,37720.0,37720.0,-42470.0,37720.0,37720.0,25520.0,37720.0,37720.0,37720.0,37720.0,37720.0,37720.0,37720.0,37720.0,-37720.0,-15220.0,37720.0,37720.0
2021-03-29,36650.0,8350.0,36650.0,36650.0,36650.0,-43540.0,36650.0,36650.0,24450.0,36650.0,36650.0,36650.0,36650.0,36650.0,36650.0,36650.0,36650.0,-36650.0,-14150.0,36650.0,36650.0
2021-03-30,37330.0,9030.0,37330.0,37330.0,37330.0,-42860.0,37330.0,37330.0,25130.0,37330.0,37330.0,37330.0,37330.0,37330.0,37330.0,37330.0,37330.0,-37330.0,-14150.0,37330.0,37330.0
2021-03-31,36320.0,10040.0,36320.0,36320.0,36320.0,-43870.0,36320.0,36320.0,24120.0,36320.0,36320.0,36320.0,36320.0,36320.0,36320.0,36320.0,36320.0,-36320.0,-13140.0,36320.0,36320.0
