Date,Baseline,BBP & OBV & WPR,BBP & RSI & WPR,BBP & AU & WPR,BBP & AD & WPR,BBP & S & WPR,OBV & RSI & WPR,OBV & AU & WPR,OBV & AD & WPR,OBV & S & WPR,RSI & AU & WPR,RSI & AD & WPR,RSI & S & WPR,AU & AD & WPR,AU & S & WPR,AD & S & WPR
2021-09-08,36950.0,62710.0,36950.0,36950.0,36950.0,36950.0,36950.0,36950.0,22830.0,36950.0,36950.0,50790.0,36950.0,36950.0,0,36950.0
2021-09-09,37710.0,63470.0,37710.0,37710.0,37710.0,37710.0,37710.0,37710.0,23590.0,37710.0,37710.0,51550.0,37710.0,37710.0,0,37710.0
2021-09-10,35920.0,61680.0,35920.0,35920.0,35920.0,35920.0,35920.0,35920.0,21800.0,35920.0,35920.0,49760.0,35920.0,35920.0,0,35920.0
2021-09-13,36780.0,62540.0,36780.0,36780.0,36780.0,36780.0,36780.0,36780.0,22660.0,36780.0,36780.0,50620.0,36780.0,36780.0,0,36780.0
2021-09-14,34200.0,59960.0,34200.0,34200.0,34200.0,34200.0,34200.0,34200.0,20080.0,34200.0,34200.0,48040.0,34200.0,34200.0,0,34200.0
2021-09-15,36210.0,61970.0,36210.0,36210.0,36210.0,36210.0,36210.0,36210.0,22090.0,36210.0,36210.0,50050.0,36210.0,36210.0,0,36210.0
2021-09-16,35140.0,60900.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,21020.0,35140.0,35140.0,48980.0,35140.0,35140.0,0,35140.0
2021-09-17,35270.0,61030.0,35270.0,35270.0,35270.0,35270.0,35270.0,35270.0,21020.0,35270.0,35270.0,49110.0,35270.0,35270.0,0,35270.0
2021-09-20,30410.0,56170.0,30410.0,30410.0,30410.0,30410.0,30410.0,30410.0,16160.0,30410.0,30410.0,44250.0,30410.0,30410.0,0,30410.0
2021-09-21,22970.0,48730.0,22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,16160.0,22970.0,22970.0,36810.0,22970.0,22970.0,0,22970.0
2021-09-22,25450.0,51210.0,25450.0,25450.0,25450.0,25450.0,25450.0,25450.0,16160.0,25450.0,25450.0,39290.0,25450.0,25450.0,0,25450.0
2021-09-23,28050.0,53810.0,28050.0,28050.0,28050.0,28050.0,28050.0,28050.0,16160.0,28050.0,28050.0,41890.0,28050.0,28050.0,0,28050.0
2021-09-24,27800.0,53560.0,27800.0,27800.0,27800.0,27800.0,27800.0,27800.0,16160.0,27800.0,27800.0,41640.0,27800.0,27800.0,0,27800.0
2021-09-27,30060.0,55820.0,30060.0,30060.0,30060.0,30060.0,30060.0,30060.0,16160.0,30060.0,30060.0,43900.0,30060.0,30060.0,0,30060.0
2021-09-28,26320.0,52080.0,26320.0,26320.0,26320.0,26320.0,26320.0,26320.0,12420.0,26320.0,26320.0,40160.0,26320.0,26320.0,0,26320.0
2021-09-29,24480.0,50240.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,12420.0,24480.0,24480.0,38320.0,24480.0,24480.0,0,24480.0
2021-09-30,20970.0,46730.0,20970.0,20970.0,20970.0,20970.0,20970.0,20970.0,12420.0,20970.0,20970.0,34810.0,20970.0,20970.0,0,20970.0
2021-10-01,27810.0,53570.0,27810.0,27810.0,27810.0,27810.0,27810.0,27810.0,12420.0,27810.0,27810.0,41650.0,27810.0,27810.0,0,27810.0
2021-10-04,25260.0,51020.0,25260.0,25260.0,25260.0,25260.0,25260.0,25260.0,9870.0,25260.0,25260.0,39100.0,25260.0,25260.0,0,25260.0
2021-10-05,26410.0,52170.0,26410.0,26410.0,26410.0,26410.0,26410.0,26410.0,9870.0,26410.0,26410.0,40250.0,26410.0,26410.0,0,26410.0
2021-10-06,27280.0,53040.0,27280.0,27280.0,27280.0,27280.0,27280.0,27280.0,9870.0,27280.0,27280.0,41120.0,27280.0,27280.0,0,27280.0
2021-10-07,29510.0,55270.0,29510.0,29510.0,29510.0,29510.0,29510.0,29510.0,9870.0,29510.0,29510.0,43350.0,29510.0,29510.0,0,29510.0
2021-10-08,28540.0,54300.0,28540.0,28540.0,28540.0,28540.0,28540.0,28540.0,8900.0,28540.0,28540.0,42380.0,28540.0,28540.0,0,28540.0
2021-10-11,25320.0,51080.0,25320.0,25320.0,25320.0,25320.0,25320.0,25320.0,5680.0,25320.0,25320.0,39160.0,25320.0,25320.0,0,25320.0
2021-10-12,24930.0,50690.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,5680.0,24930.0,24930.0,38770.0,24930.0,24930.0,0,24930.0
2021-10-13,24760.0,50520.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,5680.0,24760.0,24760.0,38600.0,24760.0,24760.0,0,24760.0
2021-10-14,26210.0,51970.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,5680.0,26210.0,26210.0,40050.0,26210.0,26210.0,0,26210.0
2021-10-15,28260.0,54020.0,28260.0,28260.0,28260.0,28260.0,28260.0,28260.0,7730.0,28260.0,28260.0,42100.0,28260.0,28260.0,0,28260.0
2021-10-18,22940.0,48700.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,2410.0,22940.0,22940.0,36780.0,22940.0,22940.0,0,22940.0
2021-10-19,22980.0,48740.0,22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,2410.0,22980.0,22980.0,36820.0,22980.0,22980.0,0,22980.0
2021-10-20,22350.0,48110.0,22350.0,22350.0,22350.0,22350.0,22350.0,22350.0,2410.0,22350.0,22350.0,36190.0,22350.0,22350.0,0,22350.0
2021-10-21,23140.0,48900.0,23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,2410.0,23140.0,23140.0,36980.0,23140.0,23140.0,0,23140.0
2021-10-22,21220.0,46980.0,21220.0,21220.0,21220.0,21220.0,21220.0,21220.0,2410.0,21220.0,21220.0,35060.0,21220.0,21220.0,0,21220.0
2021-10-25,23810.0,49570.0,23810.0,23810.0,23810.0,23810.0,23810.0,23810.0,2410.0,23810.0,23810.0,37650.0,23810.0,23810.0,0,23810.0
2021-10-26,23840.0,49600.0,23840.0,23840.0,23840.0,23840.0,23840.0,23840.0,2410.0,23840.0,23840.0,37680.0,23840.0,23840.0,0,23840.0
2021-10-27,21350.0,47110.0,21350.0,21350.0,21350.0,21350.0,21350.0,21350.0,2410.0,21350.0,21350.0,35190.0,21350.0,21350.0,0,21350.0
2021-10-28,21480.0,47240.0,21480.0,21480.0,21480.0,21480.0,21480.0,21480.0,2410.0,21480.0,21480.0,35320.0,21480.0,21480.0,0,21480.0
2021-10-29,20870.0,46630.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,2410.0,20870.0,20870.0,34710.0,20870.0,20870.0,0,20870.0
2021-11-01,21990.0,47750.0,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0,2410.0,21990.0,21990.0,35830.0,21990.0,21990.0,0,21990.0
2021-11-02,21630.0,47390.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,2410.0,21630.0,21630.0,35470.0,21630.0,21630.0,0,21630.0
2021-11-03,21880.0,47640.0,21880.0,21880.0,21880.0,21880.0,21880.0,21880.0,2410.0,21880.0,21880.0,35720.0,21880.0,21880.0,0,21880.0
2021-11-04,22080.0,47840.0,22080.0,22080.0,22080.0,22080.0,22080.0,22080.0,2410.0,22080.0,22080.0,35920.0,22080.0,22080.0,0,22080.0
2021-11-05,27430.0,53190.0,27430.0,27430.0,27430.0,27430.0,27430.0,27430.0,2410.0,27430.0,27430.0,41270.0,27430.0,27430.0,0,27430.0
2021-11-08,28670.0,51950.0,28670.0,28670.0,28670.0,28670.0,28670.0,28670.0,3650.0,28670.0,28670.0,42510.0,28670.0,28670.0,0,28670.0
2021-11-09,26910.0,53710.0,26910.0,26910.0,26910.0,26910.0,26910.0,26910.0,1890.0,26910.0,26910.0,40750.0,26910.0,26910.0,0,26910.0
2021-11-10,26250.0,53050.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,1230.0,26250.0,26250.0,40090.0,26250.0,26250.0,0,26250.0
2021-11-11,13910.0,40710.0,13910.0,13910.0,13910.0,13910.0,13910.0,13910.0,-11110.0,13910.0,13910.0,27750.0,13910.0,13910.0,0,13910.0
2021-11-12,11430.0,38230.0,11430.0,11430.0,11430.0,11430.0,11430.0,11430.0,-11110.0,11430.0,11430.0,25270.0,11430.0,11430.0,0,11430.0
2021-11-15,10230.0,37030.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,-11110.0,10230.0,10230.0,24070.0,10230.0,10230.0,0,10230.0
2021-11-16,10630.0,37430.0,10630.0,10630.0,10630.0,10630.0,10630.0,10630.0,-11110.0,10630.0,10630.0,24470.0,10630.0,10630.0,0,10630.0
2021-11-17,9130.0,35930.0,9130.0,9130.0,9130.0,9130.0,9130.0,9130.0,-11110.0,9130.0,9130.0,22970.0,9130.0,9130.0,0,9130.0
2021-11-18,7380.0,34180.0,7380.0,7380.0,7380.0,7380.0,7380.0,7380.0,-11110.0,7380.0,7380.0,21220.0,7380.0,7380.0,0,7380.0
2021-11-19,5800.0,32600.0,5800.0,5800.0,5800.0,5800.0,5800.0,5800.0,-11110.0,5800.0,5800.0,19640.0,5800.0,5800.0,0,5800.0
2021-11-22,5960.0,32760.0,5960.0,5960.0,5960.0,5960.0,5960.0,5960.0,-11110.0,5960.0,5960.0,19800.0,5960.0,5960.0,0,5960.0
2021-11-23,2830.0,29630.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,-11110.0,2830.0,2830.0,16670.0,2830.0,2830.0,0,2830.0
2021-11-24,3140.0,29940.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,-11110.0,3140.0,3140.0,16980.0,3140.0,3140.0,0,3140.0
2021-11-26,-90.0,26710.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-11110.0,-90.0,-90.0,13750.0,-90.0,-90.0,0,-90.0
2021-11-29,-390.0,26410.0,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0,-11110.0,-390.0,-390.0,13450.0,-390.0,-390.0,0,-390.0
2021-11-30,-3300.0,23500.0,-3300.0,-3300.0,-3300.0,-3300.0,-3300.0,-3300.0,-11110.0,-3300.0,-3300.0,10540.0,-3300.0,-3300.0,0,-3300.0
2021-12-01,-6050.0,20750.0,-6050.0,-6050.0,-6050.0,-6050.0,-6050.0,-6050.0,-11110.0,-6050.0,-6050.0,7790.0,-6050.0,-6050.0,0,-6050.0
2021-12-02,-1000.0,25800.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-11110.0,-1000.0,-1000.0,12840.0,-1000.0,-1000.0,0,-1000.0
2021-12-03,-1980.0,24820.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-11110.0,-1980.0,-1980.0,11860.0,-1980.0,-1980.0,0,-1980.0
2021-12-06,2170.0,28970.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,-11110.0,2170.0,2170.0,16010.0,2170.0,2170.0,0,2170.0
2021-12-07,2610.0,29410.0,2610.0,2610.0,2610.0,2610.0,2610.0,2610.0,-10670.0,2610.0,2610.0,16450.0,2610.0,2610.0,0,2610.0
2021-12-08,5140.0,31940.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,-8140.0,5140.0,5140.0,18980.0,5140.0,5140.0,0,5140.0
2021-12-09,4740.0,31540.0,4740.0,4740.0,4740.0,4740.0,4740.0,4740.0,-8540.0,4740.0,4740.0,18580.0,4740.0,4740.0,0,4740.0
2021-12-10,4510.0,31310.0,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,-8770.0,4510.0,4510.0,18350.0,4510.0,4510.0,0,4510.0
2021-12-13,2230.0,29030.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,-11050.0,2230.0,2230.0,16070.0,2230.0,2230.0,0,2230.0
2021-12-14,900.0,27700.0,900.0,900.0,900.0,900.0,900.0,900.0,-12380.0,900.0,900.0,14740.0,900.0,900.0,0,900.0
2021-12-15,2200.0,29000.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,-11080.0,2200.0,2200.0,16040.0,2200.0,2200.0,0,2200.0
2021-12-16,550.0,27350.0,550.0,550.0,550.0,550.0,550.0,550.0,-12730.0,550.0,550.0,14390.0,550.0,550.0,0,550.0
2021-12-17,560.0,27360.0,560.0,560.0,560.0,560.0,560.0,560.0,-12720.0,560.0,560.0,14400.0,560.0,560.0,0,560.0
2021-12-20,-1730.0,25070.0,-1730.0,-1730.0,-1730.0,-1730.0,-1730.0,-1730.0,-15010.0,-1730.0,-1730.0,12110.0,-1730.0,-1730.0,0,-1730.0
2021-12-21,2850.0,29650.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,-15010.0,2850.0,2850.0,16690.0,2850.0,2850.0,0,2850.0
2021-12-22,3680.0,30480.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0,-14180.0,3680.0,3680.0,17520.0,3680.0,3680.0,0,3680.0
2021-12-23,5430.0,32230.0,5430.0,5430.0,5430.0,5430.0,5430.0,5430.0,-12430.0,5430.0,5430.0,19270.0,5430.0,5430.0,0,5430.0
2021-12-27,4600.0,31400.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,-13260.0,4600.0,4600.0,18440.0,4600.0,4600.0,0,4600.0
2021-12-28,7000.0,33800.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,-10860.0,7000.0,7000.0,20840.0,7000.0,7000.0,0,7000.0
2021-12-29,6670.0,33470.0,6670.0,6670.0,6670.0,6670.0,6670.0,6670.0,-11190.0,6670.0,6670.0,20510.0,6670.0,6670.0,0,6670.0
2021-12-30,7730.0,34530.0,7730.0,7730.0,7730.0,7730.0,7730.0,7730.0,-10130.0,7730.0,7730.0,21570.0,7730.0,7730.0,0,7730.0
2021-12-31,6690.0,33490.0,6690.0,6690.0,6690.0,6690.0,6690.0,6690.0,-11170.0,6690.0,6690.0,20530.0,6690.0,6690.0,0,6690.0
