Date,Baseline,BBP & OBV & RSI & WPR,BBP & OBV & AU & WPR,BBP & OBV & AD & WPR,BBP & OBV & S & WPR,BBP & RSI & AU & WPR,BBP & RSI & AD & WPR,BBP & RSI & S & WPR,BBP & AU & AD & WPR,BBP & AU & S & WPR,BBP & AD & S & WPR,OBV & RSI & AU & WPR,OBV & RSI & AD & WPR,OBV & RSI & S & WPR,OBV & AU & AD & WPR,OBV & AU & S & WPR,OBV & AD & S & WPR,RSI & AU & AD & WPR,RSI & AU & S & WPR,RSI & AD & S & WPR,AU & AD & S & WPR
2018-11-02,4180.0,-18760.0,4180.0,4180.0,4180.0,13080.0,4180.0,4180.0,12840.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,-4180.0,-11470.0,4180.0,4180.0
2018-11-05,4450.0,-19030.0,4450.0,4450.0,4450.0,13080.0,4450.0,4450.0,13110.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,-4450.0,-11740.0,4450.0,4450.0
2018-11-06,5680.0,-17800.0,5680.0,5680.0,5680.0,13080.0,5680.0,5680.0,14340.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,-5680.0,-11740.0,5680.0,5680.0
2018-11-07,6020.0,-18140.0,6020.0,6020.0,6020.0,13080.0,6020.0,6020.0,14680.0,6020.0,6020.0,6020.0,6020.0,6020.0,6020.0,6020.0,6020.0,-6020.0,-12080.0,6020.0,6020.0
2018-11-08,4990.0,-19170.0,4990.0,4990.0,4990.0,13080.0,4990.0,4990.0,13650.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,-4990.0,-12080.0,4990.0,4990.0
2018-11-09,6950.0,-21130.0,6950.0,6950.0,6950.0,13080.0,6950.0,6950.0,15610.0,6950.0,6950.0,6950.0,6950.0,6950.0,6950.0,6950.0,6950.0,-6950.0,-14040.0,6950.0,6950.0
2018-11-12,5670.0,-22410.0,5670.0,5670.0,5670.0,13080.0,5670.0,5670.0,14330.0,5670.0,5670.0,5670.0,5670.0,5670.0,5670.0,5670.0,5670.0,-5670.0,-14040.0,5670.0,5670.0
2018-11-13,5820.0,-22560.0,5820.0,5820.0,5820.0,13080.0,5820.0,5820.0,14480.0,5820.0,5820.0,5820.0,5820.0,5820.0,5820.0,5820.0,5820.0,-5820.0,-14190.0,5820.0,5820.0
2018-11-14,6090.0,-22290.0,6090.0,6090.0,6090.0,13080.0,6090.0,6090.0,14750.0,6090.0,6090.0,6090.0,6090.0,6090.0,6090.0,6090.0,6090.0,-6090.0,-14190.0,6090.0,6090.0
2018-11-15,6080.0,-22280.0,6080.0,6080.0,6080.0,13080.0,6080.0,6080.0,14750.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,-6080.0,-14180.0,6080.0,6080.0
2018-11-16,5170.0,-23190.0,5170.0,5170.0,5170.0,13080.0,5170.0,5170.0,14750.0,5170.0,5170.0,5170.0,5170.0,5170.0,5170.0,5170.0,5170.0,-5170.0,-14180.0,5170.0,5170.0
2018-11-19,4420.0,-22440.0,4420.0,4420.0,4420.0,13830.0,4420.0,4420.0,14000.0,4420.0,4420.0,4420.0,4420.0,4420.0,4420.0,4420.0,4420.0,-4420.0,-13430.0,4420.0,4420.0
2018-11-20,940.0,-25920.0,940.0,940.0,940.0,17310.0,940.0,940.0,10520.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,-940.0,-13430.0,940.0,940.0
2018-11-21,2080.0,-27060.0,2080.0,2080.0,2080.0,18450.0,2080.0,2080.0,11660.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,-2080.0,-14570.0,2080.0,2080.0
2018-11-23,1140.0,-28000.0,1140.0,1140.0,1140.0,19390.0,1140.0,1140.0,10720.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,-1140.0,-14570.0,1140.0,1140.0
2018-11-26,1610.0,-28470.0,1610.0,1610.0,1610.0,19860.0,1610.0,1610.0,11190.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,-1610.0,-15040.0,1610.0,1610.0
2018-11-27,2930.0,-27150.0,2930.0,2930.0,2930.0,19860.0,2930.0,2930.0,12510.0,2930.0,2930.0,2930.0,2930.0,2930.0,2930.0,2930.0,2930.0,-2930.0,-15040.0,2930.0,2930.0
2018-11-28,5090.0,-29310.0,5090.0,5090.0,5090.0,17700.0,5090.0,5090.0,14670.0,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0,-5090.0,-17200.0,5090.0,5090.0
2018-11-29,5590.0,-28810.0,5590.0,5590.0,5590.0,17700.0,5590.0,5590.0,15170.0,5590.0,5590.0,5590.0,5590.0,5590.0,5590.0,5590.0,5590.0,-5590.0,-17200.0,5590.0,5590.0
2018-11-30,4490.0,-27710.0,4490.0,4490.0,4490.0,17700.0,4490.0,4490.0,14070.0,4490.0,4490.0,4490.0,4490.0,4490.0,4490.0,4490.0,4490.0,-4490.0,-16100.0,4490.0,4490.0
2018-12-03,4730.0,-27470.0,4730.0,4730.0,4730.0,17700.0,4730.0,4730.0,14310.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,-4730.0,-16100.0,4730.0,4730.0
2018-12-04,1920.0,-24660.0,1920.0,1920.0,1920.0,17700.0,1920.0,1920.0,11500.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,-1920.0,-13290.0,1920.0,1920.0
2018-12-06,3350.0,-23230.0,3350.0,3350.0,3350.0,16270.0,3350.0,3350.0,12930.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,-3350.0,-13290.0,3350.0,3350.0
2018-12-07,1900.0,-21780.0,1900.0,1900.0,1900.0,17720.0,1900.0,1900.0,11480.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,-1900.0,-11840.0,1900.0,1900.0
2018-12-10,1780.0,-21900.0,1780.0,1780.0,1780.0,17840.0,1780.0,1780.0,11360.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,-1780.0,-11840.0,1780.0,1780.0
2018-12-11,1890.0,-22010.0,1890.0,1890.0,1890.0,17730.0,1890.0,1890.0,11470.0,1890.0,1890.0,1890.0,1890.0,1890.0,1890.0,1890.0,1890.0,-1890.0,-11950.0,1890.0,1890.0
2018-12-12,2130.0,-21770.0,2130.0,2130.0,2130.0,17490.0,2130.0,2130.0,11710.0,2130.0,2130.0,2130.0,2130.0,2130.0,2130.0,2130.0,2130.0,-2130.0,-11950.0,2130.0,2130.0
2018-12-13,3290.0,-22930.0,3290.0,3290.0,3290.0,16330.0,3290.0,3290.0,12870.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,-3290.0,-13110.0,3290.0,3290.0
2018-12-14,2120.0,-24100.0,2120.0,2120.0,2120.0,16330.0,2120.0,2120.0,11700.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,-2120.0,-13110.0,2120.0,2120.0
2018-12-17,550.0,-22530.0,550.0,550.0,550.0,17900.0,550.0,550.0,10130.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,-550.0,-11540.0,550.0,550.0
2018-12-18,-600.0,-23680.0,-600.0,-600.0,-600.0,16750.0,-600.0,-600.0,8980.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,600.0,-11540.0,-600.0,-600.0
2018-12-19,-830.0,-23450.0,-830.0,-830.0,-830.0,16520.0,-830.0,-830.0,8750.0,-830.0,-830.0,-830.0,-830.0,-830.0,-830.0,-830.0,-830.0,830.0,-11310.0,-830.0,-830.0
2018-12-20,-3020.0,-25640.0,-3020.0,-3020.0,-3020.0,14330.0,-3020.0,-3020.0,6560.0,-3020.0,-3020.0,-3020.0,-3020.0,-3020.0,-3020.0,-3020.0,-3020.0,3020.0,-11310.0,-3020.0,-3020.0
2018-12-21,-5770.0,-22890.0,-5770.0,-5770.0,-5770.0,11580.0,-5770.0,-5770.0,3810.0,-5770.0,-5770.0,-5770.0,-5770.0,-5770.0,-5770.0,-5770.0,-5770.0,5770.0,-8560.0,-5770.0,-5770.0
2018-12-24,-9590.0,-26710.0,-9590.0,-9590.0,-9590.0,7760.0,-9590.0,-9590.0,-10.0,-9590.0,-9590.0,-9590.0,-9590.0,-9590.0,-9590.0,-9590.0,-9590.0,9590.0,-8560.0,-9590.0,-9590.0
2018-12-26,-4180.0,-32120.0,-4180.0,-4180.0,-4180.0,13170.0,-4180.0,-4180.0,5400.0,-4180.0,-4180.0,-4180.0,-4180.0,-4180.0,-4180.0,-4180.0,-4180.0,4180.0,-13970.0,-4180.0,-4180.0
2018-12-27,-3500.0,-31440.0,-3500.0,-3500.0,-3500.0,12490.0,-3500.0,-3500.0,6080.0,-3500.0,-3500.0,-3500.0,-3500.0,-3500.0,-3500.0,-3500.0,-3500.0,3500.0,-13970.0,-3500.0,-3500.0
2018-12-28,-2730.0,-32210.0,-2730.0,-2730.0,-2730.0,11720.0,-2730.0,-2730.0,6850.0,-2730.0,-2730.0,-2730.0,-2730.0,-2730.0,-2730.0,-2730.0,-2730.0,2730.0,-14740.0,-2730.0,-2730.0
2018-12-31,-400.0,-29880.0,-400.0,-400.0,-400.0,11720.0,-400.0,-400.0,9180.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,400.0,-14740.0,-400.0,-400.0
2019-01-02,-1080.0,-29200.0,-1080.0,-1080.0,-1080.0,11720.0,-1080.0,-1080.0,8500.0,-1080.0,-1080.0,-1080.0,-1080.0,-1080.0,-1080.0,-1080.0,-1080.0,1080.0,-14060.0,-1080.0,-1080.0
2019-01-03,-3680.0,-31800.0,-3680.0,-3680.0,-3680.0,11720.0,-3680.0,-3680.0,5900.0,-3680.0,-3680.0,-3680.0,-3680.0,-3680.0,-3680.0,-3680.0,-3680.0,3680.0,-14060.0,-3680.0,-3680.0
2019-01-04,-440.0,-35040.0,-440.0,-440.0,-440.0,8480.0,-440.0,-440.0,9140.0,-440.0,-440.0,-440.0,-440.0,-440.0,-440.0,-440.0,-440.0,440.0,-17300.0,-440.0,-440.0
2019-01-07,500.0,-34100.0,500.0,500.0,500.0,8480.0,500.0,500.0,10080.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,-500.0,-17300.0,500.0,500.0
2019-01-08,1340.0,-34940.0,1340.0,1340.0,1340.0,8480.0,1340.0,1340.0,10920.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,-1340.0,-18140.0,1340.0,1340.0
2019-01-09,2580.0,-33700.0,2580.0,2580.0,2580.0,8480.0,2580.0,2580.0,12160.0,2580.0,2580.0,2580.0,2580.0,2580.0,2580.0,2580.0,2580.0,-2580.0,-18140.0,2580.0,2580.0
2019-01-10,2710.0,-33830.0,2710.0,2710.0,2710.0,8480.0,2710.0,2710.0,12160.0,2710.0,2710.0,2710.0,2710.0,2710.0,2710.0,2710.0,2710.0,-2710.0,-18270.0,2710.0,2710.0
2019-01-11,2560.0,-33980.0,2560.0,2560.0,2560.0,8480.0,2560.0,2560.0,12010.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,-2560.0,-18270.0,2560.0,2560.0
2019-01-14,2330.0,-33750.0,2330.0,2330.0,2330.0,8480.0,2330.0,2330.0,12010.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,-2330.0,-18040.0,2330.0,2330.0
2019-01-15,1680.0,-34400.0,1680.0,1680.0,1680.0,8480.0,1680.0,1680.0,11360.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,-1680.0,-18040.0,1680.0,1680.0
2019-01-16,840.0,-33560.0,840.0,840.0,840.0,8480.0,840.0,840.0,11360.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,-840.0,-17200.0,840.0,840.0
2019-01-17,940.0,-33460.0,940.0,940.0,940.0,8480.0,940.0,940.0,11360.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,-940.0,-17200.0,940.0,940.0
2019-01-18,970.0,-33490.0,970.0,970.0,970.0,8480.0,970.0,970.0,11360.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,-970.0,-17230.0,970.0,970.0
2019-01-22,530.0,-33930.0,530.0,530.0,530.0,8480.0,530.0,530.0,11360.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,-530.0,-17230.0,530.0,530.0
2019-01-23,1050.0,-34450.0,1050.0,1050.0,1050.0,8480.0,1050.0,1050.0,11880.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,-1050.0,-17750.0,1050.0,1050.0
2019-01-24,490.0,-35010.0,490.0,490.0,490.0,8480.0,490.0,490.0,11320.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,-490.0,-17750.0,490.0,490.0
2019-01-25,1020.0,-35540.0,1020.0,1020.0,1020.0,7950.0,1020.0,1020.0,11850.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,-1020.0,-18280.0,1020.0,1020.0
2019-01-28,740.0,-35820.0,740.0,740.0,740.0,8230.0,740.0,740.0,11570.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,-740.0,-18280.0,740.0,740.0
2019-01-29,830.0,-35910.0,830.0,830.0,830.0,8140.0,830.0,830.0,11660.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,-830.0,-18370.0,830.0,830.0
2019-01-30,70.0,-36670.0,70.0,70.0,70.0,8900.0,70.0,70.0,10900.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,-70.0,-18370.0,70.0,70.0
2019-01-31,1440.0,-38040.0,1440.0,1440.0,1440.0,10270.0,1440.0,1440.0,12270.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,-1440.0,-19740.0,1440.0,1440.0
2019-02-01,1230.0,-38250.0,1230.0,1230.0,1230.0,10270.0,1230.0,1230.0,12060.0,1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,-1230.0,-19740.0,1230.0,1230.0
2019-02-04,1720.0,-38740.0,1720.0,1720.0,1720.0,10270.0,1720.0,1720.0,12550.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,-1720.0,-20230.0,1720.0,1720.0
2019-02-05,2570.0,-37890.0,2570.0,2570.0,2570.0,10270.0,2570.0,2570.0,13400.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,-2570.0,-20230.0,2570.0,2570.0
2019-02-06,1330.0,-36650.0,1330.0,1330.0,1330.0,10270.0,1330.0,1330.0,13400.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,-1330.0,-18990.0,1330.0,1330.0
2019-02-07,880.0,-37100.0,880.0,880.0,880.0,10270.0,880.0,880.0,12950.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,-880.0,-18990.0,880.0,880.0
2019-02-08,1430.0,-37650.0,1430.0,1430.0,1430.0,9720.0,1430.0,1430.0,13500.0,1430.0,1430.0,1430.0,1430.0,1430.0,1430.0,1430.0,1430.0,-1430.0,-19540.0,1430.0,1430.0
2019-02-11,-610.0,-39690.0,-610.0,-610.0,-610.0,9720.0,-610.0,-610.0,11460.0,-610.0,-610.0,-610.0,-610.0,-610.0,-610.0,-610.0,-610.0,610.0,-19540.0,-610.0,-610.0
2019-02-12,-850.0,-39450.0,-850.0,-850.0,-850.0,9480.0,-850.0,-850.0,11220.0,-850.0,-850.0,-850.0,-850.0,-850.0,-850.0,-850.0,-850.0,850.0,-19300.0,-850.0,-850.0
2019-02-13,140.0,-38460.0,140.0,140.0,140.0,10470.0,140.0,140.0,12210.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,-140.0,-19300.0,140.0,140.0
2019-02-14,590.0,-38910.0,590.0,590.0,590.0,10020.0,590.0,590.0,12660.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,-590.0,-19750.0,590.0,590.0
2019-02-15,2500.0,-37000.0,2500.0,2500.0,2500.0,8110.0,2500.0,2500.0,14570.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,-2500.0,-19750.0,2500.0,2500.0
2019-02-19,3410.0,-37910.0,3410.0,3410.0,3410.0,8110.0,3410.0,3410.0,15480.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,-3410.0,-20660.0,3410.0,3410.0
2019-02-20,3580.0,-37740.0,3580.0,3580.0,3580.0,8110.0,3580.0,3580.0,15480.0,3580.0,3580.0,3580.0,3580.0,3580.0,3580.0,3580.0,3580.0,-3580.0,-20660.0,3580.0,3580.0
2019-02-21,4180.0,-38340.0,4180.0,4180.0,4180.0,8110.0,4180.0,4180.0,16080.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,-4180.0,-21260.0,4180.0,4180.0
2019-02-22,5130.0,-37390.0,5130.0,5130.0,5130.0,8110.0,5130.0,5130.0,16080.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,-5130.0,-21260.0,5130.0,5130.0
2019-02-25,3490.0,-35750.0,3490.0,3490.0,3490.0,8110.0,3490.0,3490.0,14440.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,-3490.0,-19620.0,3490.0,3490.0
2019-02-26,3400.0,-35840.0,3400.0,3400.0,3400.0,8110.0,3400.0,3400.0,14350.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,-3400.0,-19620.0,3400.0,3400.0
2019-02-27,2690.0,-35130.0,2690.0,2690.0,2690.0,8110.0,2690.0,2690.0,13640.0,2690.0,2690.0,2690.0,2690.0,2690.0,2690.0,2690.0,2690.0,-2690.0,-18910.0,2690.0,2690.0
2019-02-28,2750.0,-35070.0,2750.0,2750.0,2750.0,8110.0,2750.0,2750.0,13700.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,-2750.0,-18910.0,2750.0,2750.0
2019-03-01,3900.0,-36220.0,3900.0,3900.0,3900.0,8110.0,3900.0,3900.0,14850.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,-3900.0,-20060.0,3900.0,3900.0
2019-03-04,4220.0,-35900.0,4220.0,4220.0,4220.0,8110.0,4220.0,4220.0,15170.0,4220.0,4220.0,4220.0,4220.0,4220.0,4220.0,4220.0,4220.0,-4220.0,-20060.0,4220.0,4220.0
2019-03-05,3890.0,-35570.0,3890.0,3890.0,3890.0,8110.0,3890.0,3890.0,14840.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,-3890.0,-19730.0,3890.0,3890.0
2019-03-06,4730.0,-34730.0,4730.0,4730.0,4730.0,8110.0,4730.0,4730.0,15680.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,-4730.0,-19730.0,4730.0,4730.0
2019-03-07,3900.0,-33900.0,3900.0,3900.0,3900.0,8110.0,3900.0,3900.0,14850.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,-3900.0,-18900.0,3900.0,3900.0
2019-03-08,3710.0,-34090.0,3710.0,3710.0,3710.0,8110.0,3710.0,3710.0,14660.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,-3710.0,-18900.0,3710.0,3710.0
2019-03-11,4630.0,-35010.0,4630.0,4630.0,4630.0,7190.0,4630.0,4630.0,15580.0,4630.0,4630.0,4630.0,4630.0,4630.0,4630.0,4630.0,4630.0,-4630.0,-19820.0,4630.0,4630.0
2019-03-12,4610.0,-35030.0,4610.0,4610.0,4610.0,7190.0,4610.0,4610.0,15560.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,-4610.0,-19820.0,4610.0,4610.0
2019-03-13,3980.0,-34400.0,3980.0,3980.0,3980.0,7190.0,3980.0,3980.0,14930.0,3980.0,3980.0,3980.0,3980.0,3980.0,3980.0,3980.0,3980.0,-3980.0,-19190.0,3980.0,3980.0
2019-03-14,4370.0,-34010.0,4370.0,4370.0,4370.0,7190.0,4370.0,4370.0,15320.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,-4370.0,-19190.0,4370.0,4370.0
2019-03-15,4840.0,-34480.0,4840.0,4840.0,4840.0,7190.0,4840.0,4840.0,15790.0,4840.0,4840.0,4840.0,4840.0,4840.0,4840.0,4840.0,4840.0,-4840.0,-19660.0,4840.0,4840.0
2019-03-18,3020.0,-36300.0,3020.0,3020.0,3020.0,7190.0,3020.0,3020.0,13970.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0,-3020.0,-19660.0,3020.0,3020.0
2019-03-19,-60.0,-33220.0,-60.0,-60.0,-60.0,10270.0,-60.0,-60.0,10890.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,60.0,-16580.0,-60.0,-60.0
2019-03-20,-70.0,-33230.0,-70.0,-70.0,-70.0,10260.0,-70.0,-70.0,10880.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,70.0,-16580.0,-70.0,-70.0
2019-03-21,-1380.0,-31920.0,-1380.0,-1380.0,-1380.0,8950.0,-1380.0,-1380.0,9570.0,-1380.0,-1380.0,-1380.0,-1380.0,-1380.0,-1380.0,-1380.0,-1380.0,1380.0,-15270.0,-1380.0,-1380.0
2019-03-22,-1810.0,-32350.0,-1810.0,-1810.0,-1810.0,8520.0,-1810.0,-1810.0,9140.0,-1810.0,-1810.0,-1810.0,-1810.0,-1810.0,-1810.0,-1810.0,-1810.0,1810.0,-15270.0,-1810.0,-1810.0
2019-03-25,-2240.0,-31920.0,-2240.0,-2240.0,-2240.0,8090.0,-2240.0,-2240.0,8710.0,-2240.0,-2240.0,-2240.0,-2240.0,-2240.0,-2240.0,-2240.0,-2240.0,2240.0,-14840.0,-2240.0,-2240.0
2019-03-26,80.0,-29600.0,80.0,80.0,80.0,10410.0,80.0,80.0,11030.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,-80.0,-14840.0,80.0,80.0
2019-03-27,220.0,-29740.0,220.0,220.0,220.0,10270.0,220.0,220.0,11170.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,-220.0,-14980.0,220.0,220.0
2019-03-28,640.0,-29320.0,640.0,640.0,640.0,9850.0,640.0,640.0,11590.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,-640.0,-14980.0,640.0,640.0
2019-03-29,960.0,-29640.0,960.0,960.0,960.0,9530.0,960.0,960.0,11910.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,-960.0,-15300.0,960.0,960.0
2019-04-01,2420.0,-28180.0,2420.0,2420.0,2420.0,8070.0,2420.0,2420.0,13370.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,-2420.0,-15300.0,2420.0,2420.0
2019-04-02,1880.0,-27640.0,1880.0,1880.0,1880.0,8070.0,1880.0,1880.0,12830.0,1880.0,1880.0,1880.0,1880.0,1880.0,1880.0,1880.0,1880.0,-1880.0,-14760.0,1880.0,1880.0
2019-04-03,2430.0,-27090.0,2430.0,2430.0,2430.0,8070.0,2430.0,2430.0,13380.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,-2430.0,-14760.0,2430.0,2430.0
2019-04-04,4630.0,-29290.0,4630.0,4630.0,4630.0,8070.0,4630.0,4630.0,15580.0,4630.0,4630.0,4630.0,4630.0,4630.0,4630.0,4630.0,4630.0,-4630.0,-16960.0,4630.0,4630.0
2019-04-05,4880.0,-29040.0,4880.0,4880.0,4880.0,8070.0,4880.0,4880.0,15830.0,4880.0,4880.0,4880.0,4880.0,4880.0,4880.0,4880.0,4880.0,-4880.0,-16960.0,4880.0,4880.0
2019-04-08,4840.0,-29000.0,4840.0,4840.0,4840.0,8070.0,4840.0,4840.0,15830.0,4840.0,4840.0,4840.0,4840.0,4840.0,4840.0,4840.0,4840.0,-4840.0,-16920.0,4840.0,4840.0
2019-04-09,6720.0,-27120.0,6720.0,6720.0,6720.0,8070.0,6720.0,6720.0,17710.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,-6720.0,-16920.0,6720.0,6720.0
2019-04-10,7020.0,-27420.0,7020.0,7020.0,7020.0,8070.0,7020.0,7020.0,17710.0,7020.0,7020.0,7020.0,7020.0,7020.0,7020.0,7020.0,7020.0,-7020.0,-17220.0,7020.0,7020.0
2019-04-11,6460.0,-27980.0,6460.0,6460.0,6460.0,8070.0,6460.0,6460.0,17150.0,6460.0,6460.0,6460.0,6460.0,6460.0,6460.0,6460.0,6460.0,-6460.0,-17220.0,6460.0,6460.0
2019-04-12,19760.0,-41280.0,19760.0,19760.0,19760.0,8070.0,19760.0,19760.0,17150.0,19760.0,19760.0,19760.0,19760.0,19760.0,19760.0,19760.0,19760.0,-19760.0,-30520.0,19760.0,19760.0
2019-04-15,21720.0,-39320.00000000006,21720.0,21720.0,21720.0,8070.0,21720.0,21720.0,19109.99999999997,21720.0,21720.0,21720.0,21720.0,21720.0,21720.0,21720.0,21720.0,-21720.0,-30520.0,21720.0,21720.0
2019-04-16,19600.0,-37200.00000000006,19600.0,19600.0,19600.0,8070.0,19600.0,19600.0,16990.0,19600.0,19600.0,19600.0,19600.0,19600.0,19600.0,19600.0,19600.0,-19600.0,-28400.0,19600.0,19600.0
2019-04-17,21430.0,-35370.00000000012,21430.0,21430.0,21430.0,8070.0,21430.0,21430.0,16990.0,21430.0,21430.0,21430.0,21430.0,21430.0,21430.0,21430.0,21430.0,-21430.0,-28400.0,21430.0,21430.0
2019-04-18,22120.0,-36060.00000000012,22120.0,22120.0,22120.0,8070.0,22120.0,22120.0,17680.0,22120.0,22120.0,22120.0,22120.0,22120.0,22120.0,22120.0,22120.0,-22120.0,-29090.0,22120.0,22120.0
2019-04-22,21360.0,-36820.00000000012,21360.0,21360.0,21360.0,8070.0,21360.0,21360.0,17680.0,21360.0,21360.0,21360.0,21360.0,21360.0,21360.0,21360.0,21360.0,-21360.0,-29090.0,21360.0,21360.0
2019-04-23,23020.0,-38480.00000000012,23020.0,23020.0,23020.0,8070.0,23020.0,23020.0,19340.0,23020.0,23020.0,23020.0,23020.0,23020.0,23020.0,23020.0,23020.0,-23020.0,-30750.0,23020.0,23020.0
2019-04-24,24740.0,-36760.00000000012,24740.0,24740.0,24740.0,8070.0,24740.0,24740.0,19340.0,24740.0,24740.0,24740.0,24740.0,24740.0,24740.0,24740.0,24740.0,-24740.0,-30750.0,24740.0,24740.0
2019-04-25,26850.0,-38870.00000000012,26850.0,26850.0,26850.0,8070.0,26850.0,26850.0,21450.0,26850.0,26850.0,26850.0,26850.0,26850.0,26850.0,26850.0,26850.0,-26850.0,-32860.0,26850.0,26850.0
2019-04-26,29500.0,-36220.00000000012,29500.0,29500.0,29500.0,8070.0,29500.0,29500.0,21450.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,-29500.0,-32860.0,29500.0,29500.0
2019-04-29,28890.0,-35610.00000000012,28890.0,28890.0,28890.0,8070.0,28890.0,28890.0,20840.0,28890.0,28890.0,28890.0,28890.0,28890.0,28890.0,28890.0,28890.0,-28890.0,-32250.0,28890.0,28890.0
